219,487,50,52,56,0
220,485,51,52,55,0
221,484,52,51,55,0
222,482,54,51,54,0
223,480,55,51,54,0
224,479,56,50,53,0
225,477,57,50,53,0
226,475,59,49,52,0
227,474,60,48,52,0
228,472,61,48,51,0
229,471,62,47,51,0
230,469,63,47,51,0
231,467,65,47,49,0
232,466,66,46,49,0
233,464,67,46,49,0
234,463,68,45,49,0
235,461,69,45,48,0
236,460,70,45,48,0
237,458,72,45,47,0
238,457,73,44,47,0
239,455,74,44,46,0
240,454,75,43,46,0
241,452,76,43,46,0
242,451,77,42,45,0
243,449,78,42,45,0
244,448,79,42,45,0
245,446,80,42,45,0
246,445,82,41,43,0
247,443,83,41,43,0
248,442,84,41,43,0
249,441,85,40,42,0
250,439,86,40,42,0
251,438,87,39,42,0
252,436,88,40,42,0
253,435,89,39,41,0
254,434,90,38,41,0
255,432,91,39,41,0
256,431,92,38,40,0
257,430,93,37,40,0
258,428,94,38,40,0
259,427,95,37,39,0
260,426,96,37,39,0
261,424,97,37,39,0
262,423,98,36,39,0
263,422,99,36,38,0
264,420,100,36,38,0
265,419,101,36,38,0
266,418,102,35,37,0
267,417,103,35,37,0
268,415,104,35,37,0
269,414,105,35,36,0
270,413,106,34,36,0
271,411,106,35,37,0
272,410,107,34,36,0
273,409,108,34,36,0
274,408,109,33,36,0
275,407,110,33,35,0
276,405,111,33,35,0
277,404,112,33,35,0
278,403,113,33,34,0
279,402,114,32,34,0
280,401,114,32,35,0
281,399,115,32,34,0
282,398,116,32,34,0
283,397,117,32,34,0
284,396,118,31,33,0
285,395,119,31,33,0
286,394,119,31,33,0
287,392,120,31,33,0
288,391,121,31,33,0
289,390,122,31,32,0
290,389,123,30,32,0
291,388,123,30,32,0
292,387,124,30,32,0
293,386,125,30,32,0
294,384,126,30,31,0
295,383,127,30,31,0
296,382,127,30,31,0
297,381,128,30,31,0
298,380,129,29,31,0
299,379,130,29,30,0
