176,535,216,40,29,0
177,533,216,40,28,0
178,531,215,40,28,0
179,530,215,39,28,0
180,528,214,38,28,0
181,526,214,38,27,0
182,524,213,38,27,0
183,522,213,38,27,0
184,520,213,38,26,0
185,519,212,36,26,0
186,517,212,36,26,0
187,515,211,36,26,0
188,513,211,36,26,0
189,511,210,36,26,0
190,510,210,34,25,0
191,508,210,34,25,0
192,506,209,34,25,0
193,504,209,34,25,0
194,502,209,34,24,0
195,501,208,33,25,0
196,499,208,32,24,0
197,497,208,32,24,0
198,495,207,32,24,0
199,494,207,31,24,0
200,492,207,31,24,0
201,490,207,31,23,0
202,488,206,31,24,0
203,486,206,31,23,0
204,485,206,30,23,0
205,483,206,30,23,0
206,481,206,30,22,0
207,479,205,30,23,0
208,478,205,29,23,0
209,476,205,29,22,0
210,474,205,29,22,0
211,473,205,28,22,0
212,471,205,28,22,0
213,469,205,28,21,0
214,467,204,28,22,0
215,466,204,27,22,0
216,464,204,27,22,0
217,462,204,27,21,0
218,461,204,26,21,0
219,459,204,26,21,0
220,457,204,26,21,0
221,456,204,25,21,0
222,454,204,25,20,0
223,452,204,25,20,0
224,451,204,24,20,0
225,449,204,25,20,0
226,447,204,25,20,0
227,446,204,24,20,0
228,444,204,24,20,0
229,443,204,23,19,0
230,441,204,24,19,0
231,439,204,24,19,0
232,438,204,23,19,0
233,436,204,23,19,0
234,435,204,22,19,0
235,433,204,23,19,0
236,432,204,22,19,0
237,430,204,22,19,0
238,429,204,22,19,0
239,427,204,22,18,0
240,426,204,21,18,0
241,424,204,22,18,0
242,423,204,21,18,0
243,421,204,21,18,0
244,420,204,21,18,0
245,418,204,21,18,0
246,417,204,20,18,0
247,415,204,21,18,0
248,414,204,20,18,0
249,412,204,21,18,0
250,411,204,20,17,0
251,409,204,20,17,0
252,408,204,20,17,0
253,407,204,19,17,0
254,405,204,20,17,0
255,404,204,19,17,0
256,402,204,20,17,0
257,401,204,19,17,0
258,400,204,19,17,0
259,398,203,19,18,0
260,397,203,19,17,0
261,396,203,18,17,0
262,394,203,19,17,0
263,393,203,18,17,0
264,392,203,18,17,0
265,390,203,19,17,0
266,389,203,18,17,0
267,388,203,18,16,0
268,387,203,17,16,0
269,385,203,18,16,0
270,384,203,18,16,0
271,383,203,17,16,0
272,382,202,17,17,0
273,380,202,18,16,0
274,379,202,17,16,0
275,378,202,17,16,0
276,377,202,17,16,0
277,376,202,16,16,0
278,374,202,17,15,0
279,373,202,17,15,0
280,372,201,17,16,0
281,371,201,16,16,0
282,370,201,16,16,0
283,369,201,16,15,0
284,367,201,17,15,0
285,366,200,16,16,0
286,365,200,16,15,0
287,364,200,16,15,0
288,363,200,16,15,0
289,362,200,16,15,0
290,361,199,16,15,0
291,360,199,15,15,0
292,359,199,15,15,0
293,358,199,15,14,0
294,356,198,16,15,0
295,355,198,16,15,0
296,354,198,16,15,0
297,353,198,16,14,0
298,352,197,16,15,0
299,351,197,15,15,0
